window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	helicopter	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a type of what? A helicopter is commonly used as a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	tractor	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a __________ for transporting goods and materials.   Okay,
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	rocket	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a means of transportation for... (the rest of the sentence
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	canoe	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a ______. A canoe is commonly used as a means of
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands. The ferry is a type
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	jeep	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a means of transport in areas with difficult terrain. The word
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	ambulance	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a mobile ___________________ in emergency situations. Answer: A ambulance
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a ______ to transport goods from one place to another. Answer
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	sled	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a ______ for transportation on snow-covered surfaces. Answer: A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	101	wagon	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transportation for transporting goods and people.   A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	tram	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a means of transport in cities.  A tram is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a type of __________ for transportation.   Okay, let
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	helicopter	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a means of transportation for people and goods. Answer: A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	tractor	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a _______ to move heavy objects.   A tractor is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	rocket	clean_synonym	True	False	True	False	travel			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a ______ for space travel.   A rocket is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	canoe	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transport. A canoe is commonly used as a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a transport for people and goods across bodies of water, and
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	jeep	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a ___ for transporting goods.  Answer: A jeep is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a ______ for transporting patients to hospitals.   Okay, let
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	cart	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transportation to move goods from one place to another
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	sled	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a transport for what?  A sled is commonly used as a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	103	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transportation for transporting goods and people. A wagon
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a means of transportation in urban areas. A tram is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transportation in cities with high population density.   
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	helicopter	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a transport.  A helicopter is commonly used as a transport for
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	tractor	mixed_synonym	False	False	False	False	machine		machine	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a machine for farming, but in some cases, it can
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	rocket	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a ______ for launching satellites into space.  A rocket is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	canoe	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transportation in areas with ______.  To complete the
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands, and it's not just
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	baseline	107	jeep	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a(n) ______. Answer: A jeep is commonly used
